business_name,business_category,address,city,state,pincode,latitude,longitude,phone_number,website,email,opening_hours,open_now,rating,review_count,description,services,business_status,source_url,collected_timestamp
S.A.malik electrician. cctv.. & plumber,Hardware store,"Slaughterhouse, Sultan B Cross Rd, Sulthangunta, Shivaji Nagar, Bengaluru, Karnataka 560051",Bangalore,Karnataka,560051,12.9896027,77.6037948,,,,SaturdayOpen 24 hoursSunday11:30 pm–12 amMondayOpen 24 hoursTuesdayOpen 24 hoursWednesdayOpen 24 hoursThursdayOpen 24 hoursFridayOpen 24 hoursSuggest new hours,,,,,,Operational,"https://www.google.com/maps/place/S.A.malik+electrician.+cctv..+%26+plumber/@12.9896027,77.6037948,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1780bf1b5019:0x68712733b3e01e83!8m2!3d12.9896027!4d77.6037948!16s%2Fg%2F11zbqhvg79?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:27:51.663377
F360 Facility Services Private Limited,Cleaning Services,"3043, 9th Main Rd, HAL 2nd Stage, Indiranagar, Bengaluru, Karnataka 560008",Bangalore,Karnataka,560008,12.9727804,77.6463728,09845075079,http://www.f360services.com/,,Saturday10 am–1 pmSundayClosedMonday10 am–5 pmTuesday10 am–5 pmWednesday10 am–5 pmThursday10 am–5 pmFriday10 am–5 pmSuggest new hours,False,2.3,6,,,Operational,"https://www.google.com/maps/place/F360+Facility+Services+Private+Limited/@12.9727804,77.6463728,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae16a91a51b54d:0xed18b10500f320c1!8m2!3d12.9727804!4d77.6463728!16s%2Fg%2F11mqdkc3hh?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:27:58.213057
Bangalore Plumber (Planet group),Plumber,"XM55+FPF, maingate, Konena Agrahara, HAL, Bengaluru, Karnataka 560017",Bangalore,Karnataka,560017,12.9586752,77.6593097,,,,,,3.7,3,,,Operational,"https://www.google.com/maps/place/Bangalore+Plumber+(Planet+group)/@12.9586752,77.6593097,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1347a9c48ebf:0x7cd52925005f8915!8m2!3d12.9586752!4d77.6593097!16s%2Fg%2F11j65nb5s3?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:28:27.553605
SM PLUMBING SERVICES,Plumber,"66 Armstrong road, Kamaraj Rd, Bharati Nagar, Bengaluru, Karnataka 560001",Bangalore,Karnataka,560001,12.9872809,77.6116545,09591046980,,,,,5.0,,,,Operational,"https://www.google.com/maps/place/SM+PLUMBING+SERVICES/@12.9872809,77.6116545,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae17ee87625345:0x75fa6c99e63d32e9!8m2!3d12.9872809!4d77.6116545!16s%2Fg%2F11w4lr4vkg?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:28:35.709718
SRI VINAYAAKA PLUMBING SERVICE & SPAIRS,Hardware store,"1st main, 1st Cross Rd, near Esi hospital, Krishanapalya, Bengaluru, Karnataka 560038",Bangalore,Karnataka,560038,12.9957362,77.6522446,07204056966,,,,,5.0,,,,Operational,"https://www.google.com/maps/place/SRI+VINAYAAKA+PLUMBING+SERVICE+%26+SPAIRS/@12.9957362,77.6522446,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae178c139ad561:0x9652d0390b8dd4bb!8m2!3d12.9957362!4d77.6522446!16s%2Fg%2F11xvjbv675?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:28:44.070249
Biswambar Plumber,Plumber,"Krishnayanapalya Super Park, 206, NGEF Main Rd, NGEF Layout, Sadanandanagar, Indiranagar Post, Bengaluru, Karnataka 560038",Bangalore,Karnataka,560038,12.9962853,77.6499329,,https://biswambarplumber.sulekha.com/,,,,5.0,3,,,Operational,"https://www.google.com/maps/place/Biswambar+Plumber/@12.9962853,77.6499329,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae17d9ed82870b:0xfcaa1ba79c67668!8m2!3d12.9962853!4d77.6499329!16s%2Fg%2F11ww0ldvt6?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:28:51.455276
Maa mangala plumbing services,Plumber,"jayamaa building, 304, doddakanalli, Bengaluru, Karnataka 560035",Bangalore,Karnataka,560035,12.9563494,77.6960506,,,,,,3.0,,,,Operational,"https://www.google.com/maps/place/Maa+mangala+plumbing+services/@12.9563494,77.6960506,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae13bc509785f7:0xd71a9caf16b72317!8m2!3d12.9563494!4d77.6960506!16s%2Fg%2F11zjvynl2k?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:29:01.105295
om enterprises - plumbing and sanitation works,Plumber,"No 5, Krishna palace road, near East point hospital, Anjana layout, Maruthi Sevanagar, Bidarahalli, Bengaluru, Karnataka 560033",Bangalore,Karnataka,560033,12.9995934,77.6401105,,http://www.omenterprises.com.in/,,,,5.0,,,,Operational,"https://www.google.com/maps/place/om+enterprises+-+plumbing+and+sanitation+works/@12.9995934,77.6401105,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae17d2ea48e433:0xfe8fc9628aa34662!8m2!3d12.9995934!4d77.6401105!16s%2Fg%2F11yghp7yxy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:29:08.502206
RAJENDRA SAMAl,Plumber,"0, 1nd main road, 8th Main A Cross Rd, Krishnaiyyanapalya, Indiranagar post, BehindNGEF, Bengaluru, Karnataka 560038",Bangalore,Karnataka,560038,12.9958174,77.6524967,,,,,,,,,,Operational,"https://www.google.com/maps/place/RAJENDRA+SAMAl/@12.9958174,77.6524967,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1772e3575d3b:0xabf882982cd76227!8m2!3d12.9958174!4d77.6524967!16s%2Fg%2F11yk4h2_gy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:29:20.119213
SMS Roadside Assistance 24/7 Car and Two Wheeler Emergency Services in 30 minutes car and two wheeler jump start in Bangalore,Mechanic,"128, 13th Main, 3rd Cross Rd, HAL 3rd Stage, Kodihalli, Indiranagar, Bengaluru, Karnataka 560008",Bangalore,Karnataka,560008,12.9675769,77.6496765,09901808939,,,SaturdayOpen 24 hoursSundayOpen 24 hoursMondayOpen 24 hoursTuesdayOpen 24 hoursWednesdayOpen 24 hoursThursdayOpen 24 hoursFridayOpen 24 hoursSuggest new hours,,5.0,917,,,Operational,"https://www.google.com/maps/place/SMS+Roadside+Assistance+24%2F7+Car+and+Two+Wheeler+Emergency+Services+in+30+minutes+car+and+two+wheeler+jump+start+in+Bangalore/@12.9675769,77.6496765,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae151c656144e9:0xdc8fe60f5bec5354!8m2!3d12.9675769!4d77.6496765!16s%2Fg%2F11q95gm9yl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:29:54.115557
MyMechanic Car Garage & Repairs in Koramangla,Auto repair shop,"221, 80 Feet Rd, KHB Block Koramangala, 4th Block, Koramangala, Bengaluru, Karnataka 560034",Bangalore,Karnataka,560034,12.9352,77.6245,09148090367,https://mymech.in/,,SaturdayOpen 24 hoursSundayOpen 24 hoursMondayOpen 24 hoursTuesdayOpen 24 hoursWednesdayOpen 24 hoursThursdayOpen 24 hoursFridayOpen 24 hoursSuggest new hours,,,,,,Operational,"https://www.google.com/maps/place/MyMechanic+Car+Garage+%26+Repairs+in+Koramangla/@12.9352,77.6245,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15fc84022a6d:0x33c8f67234ea5190!8m2!3d12.9352!4d77.6245!16s%2Fg%2F11zcxnmv2w?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:30:15.778212
Ananda Auto Garage,Mechanic,"Temple Complex, 10, 17th E Cross Rd, Eshwara Layout, Indiranagar, Bengaluru, Karnataka 560008",Bangalore,Karnataka,560008,12.9756394,77.6334347,09141496579,,,Saturday10 am–10:30 pmSunday10 am–10:30 pmMonday10 am–10:30 pmTuesday10 am–10:30 pmWednesday10 am–10:30 pmThursday10 am–10:30 pmFriday10 am–10:30 pmSuggest new hours,,4.2,14,,,Operational,"https://www.google.com/maps/place/Ananda+Auto+Garage/@12.9756394,77.6334347,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1794583ef233:0x5a31cba39c75860b!8m2!3d12.9756394!4d77.6334347!16s%2Fg%2F11gjnbdddr?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:30:23.267038
Spotmech.com,Motor scooter repair shop,"24th B Cross Rd, VGS Layout, Muneshwara Swamy Layout, Ejipura, Bengaluru, Karnataka 560047",Bangalore,Karnataka,560047,12.9409331,77.6312717,08660494531,https://www.spotmech.com/,,SaturdayOpen 24 hoursSundayOpen 24 hoursMondayOpen 24 hoursTuesdayOpen 24 hoursWednesdayOpen 24 hoursThursdayOpen 24 hoursFridayOpen 24 hoursSuggest new hours,,4.1,338,,,Operational,"https://www.google.com/maps/place/Spotmech.com/@12.9409331,77.6312717,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15e5ca3c72cd:0x555f5be164a6cd3c!8m2!3d12.9409331!4d77.6312717!16s%2Fg%2F11fmyjj1qq?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:30:30.619875
S K Auto works,Mechanic,"XJ8R+CVP, 16th Main Rd, HAL 2nd Stage, Indiranagar, Bengaluru, Karnataka 560008",Bangalore,Karnataka,560008,12.9660853,77.6422169,09886461148,,,Saturday8:30 am–8 pmSundayClosedMonday8:30 am–8 pmTuesday8:30 am–8 pmWednesday8:30 am–8 pmThursday8:30 am–8 pmFriday8:30 am–8 pmSuggest new hours,False,3.6,8,,,Operational,"https://www.google.com/maps/place/S+K+Auto+works/@12.9660853,77.6422169,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15d47e9e7a25:0x1cd0564fcf2992b8!8m2!3d12.9660853!4d77.6422169!16s%2Fg%2F11k7sn4tsk?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:30:59.321276
Apna Mechanic (PROFFIX BIKE POINT),Two Wheeler Repair Shop,"Appareddy Palya Rd, Stage 3, Indiranagar, Bengaluru, Karnataka 560038",Bangalore,Karnataka,560038,12.9744655,77.6393871,,https://www.apnamechanic.com/bangalore/,,Saturday9 am–7:30 pmSunday9 am–7:30 pmMonday9 am–7:30 pmTuesday9 am–7:30 pmWednesday9 am–7:30 pmThursday9 am–7:30 pmFridayClosedSuggest new hours,False,3.9,70,,,Operational,"https://www.google.com/maps/place/Apna+Mechanic+(PROFFIX+BIKE+POINT)/@12.9744655,77.6393871,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae177135421867:0xc7db01f7bc3b48c6!8m2!3d12.9744655!4d77.6393871!16s%2Fg%2F11vq__hz5n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:31:07.284546
Arman Motors,Car repair and maintenance service,"No 17, 17th F Cross Road, laksmipuram, Indiranagar, Bengaluru, Karnataka 560008",Bangalore,Karnataka,560008,12.97914,77.6331784,08147077919,,,Saturday10 am–9 pmSunday10 am–4 pmMonday10 am–9 pmTuesday10 am–9 pmWednesday10 am–9 pmThursday10 am–9 pmFriday10 am–9 pmSuggest new hours,,3.0,39,,,Operational,"https://www.google.com/maps/place/Arman+Motors/@12.97914,77.6331784,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae16a2dc2e44fd:0x69b8c8399faa94e0!8m2!3d12.97914!4d77.6331784!16s%2Fg%2F11ckkwxrg6?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:31:15.303176
SIDDIQ CAR CARE,Repair service,"2nd Main Rd, 5/3, 9th Cross Rd, Indira Nagar 1st Stage, Stage 1, Indiranagar, Bengaluru, Karnataka 560038",Bangalore,Karnataka,560038,12.9818838,77.6392457,09964535921,,,Saturday9 am–8 pmSunday9 am–8 pmMonday9 am–8 pmTuesday9 am–8 pmWednesday9 am–8 pmThursday9 am–8 pmFriday9 am–8 pmSuggest new hours,,5.0,,,,Operational,"https://www.google.com/maps/place/SIDDIQ+CAR+CARE/@12.9818838,77.6392457,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae17df5cac96a9:0x9cde0a818c889f5!8m2!3d12.9818838!4d77.6392457!16s%2Fg%2F11s60grn6h?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:31:22.869308
TSERV - Canara Motors,Auto repair shop,"no. 9, Tserv - Canara motors, HAL Old Airport Rd, near karnataka golf avenue, Domlur, Bengaluru, Karnataka 560008",Bangalore,Karnataka,560008,12.9579866,77.6451269,18008898565,https://tserv.in/,,Saturday9 am–8 pmSunday9 am–8 pmMonday9 am–8 pmTuesday9 am–8 pmWednesday9 am–8 pmThursday9 am–8 pmFriday9 am–8 pmSuggest new hours,,4.6,38,,,Operational,"https://www.google.com/maps/place/TSERV+-+Canara+Motors/@12.9579866,77.6451269,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1586e70e3281:0xace380e35bef7a86!8m2!3d12.9579866!4d77.6451269!16s%2Fg%2F11wj5f734g?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:31:29.559639
Hkgn Motors Online service,Auto repair shop,"SS Complex, 127, 18th Main Rd, HAL 2nd Stage, Indiranagar, Bengaluru, Karnataka 560008",Bangalore,Karnataka,560008,12.9624723,77.6428218,09380003501,,,Saturday8 am–9 pmSunday8 am–9 pmMonday8 am–9 pmTuesday8 am–9 pmWednesday8 am–9 pmThursday8 am–9 pmFriday8 am–9 pmSuggest new hours,,5.0,5,,,Operational,"https://www.google.com/maps/place/Hkgn+Motors+Online+service/@12.9624723,77.6428218,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1404b7ed857d:0xe1ece876445dd108!8m2!3d12.9624723!4d77.6428218!16s%2Fg%2F11s8zcl69f?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:31:36.878354
COOL HUB CAR A/C REPAIR WORK SHOP,Car battery store,"Metro Pillar Number 49, new, 100 Feet Rd, Binnamangala, H Colony, Indiranagar, Bengaluru, Karnataka 560038",Bangalore,Karnataka,560038,12.9826504,77.6407379,07619100784,,,Saturday10 am–7:30 pmSunday9:30 am–2 pmMonday10 am–7:30 pmTuesday10 am–7:30 pmWednesday10 am–7:30 pmThursday10 am–7:30 pmFriday10 am–7:30 pmSuggest new hours,,4.9,62,"·

Delivery
",,Operational,"https://www.google.com/maps/place/COOL+HUB+CAR+A%2FC+REPAIR+WORK+SHOP/@12.9826504,77.6407379,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae178302d734db:0xcd71454026a8286f!8m2!3d12.9826504!4d77.6407379!16s%2Fg%2F11v5j8j34k?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:31:43.068398
Chetak EV Service - Indiranagar,Two Wheeler Repair Shop,"45, 17th A Main Rd, next to Beemax Educational Solutions PVT, HAL 2nd Stage, Indiranagar, Bengaluru, Karnataka 560008",Bangalore,Karnataka,560008,12.9631054,77.6422334,06364670934,https://khivraj.com/chetak-authorized-service-center-in-bangalore/,,Saturday9 am–6 pmSunday9 am–3 pmMonday9 am–6 pmTuesday9 am–6 pmWednesday9 am–6 pmThursday9 am–6 pmFriday9 am–6 pmSuggest new hours,,4.4,69,,,Operational,"https://www.google.com/maps/place/Chetak+EV+Service+-+Indiranagar/@12.9631054,77.6422334,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae156da3e2de79:0x74e13eed9386fefb!8m2!3d12.9631054!4d77.6422334!16s%2Fg%2F11wjqnvjrq?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:31:49.397971
"myTVS - Car Service & Mechanic, Indiranagar",Auto repair shop,"100 Feet Rd, Indira Nagar II Stage, Hoysala Nagar, Indiranagar, Bengaluru, Karnataka 560038",Bangalore,Karnataka,560038,12.9836341,77.6401418,07358202225,https://mytvs.in/Service,,Saturday10 am–7 pmSunday10 am–7 pmMonday10 am–7 pmTuesday10 am–7 pmWednesday10 am–7 pmThursday10 am–7 pmFriday10 am–7 pmSuggest new hours,,2.9,36,,,Operational,"https://www.google.com/maps/place/myTVS+-+Car+Service+%26+Mechanic,+Indiranagar/@12.9836341,77.6401418,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae17e52f73521b:0x5136302c57af14d5!8m2!3d12.9836341!4d77.6401418!16s%2Fg%2F1ptwjw4vm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:31:55.272496
SRI RAM AUTO GARAGE JAYARAM.T,Auto repair shop,"1st Cross Rd, New Baiyyappanahalli Extension, Indiranagar, Bengaluru, Karnataka 560038",Bangalore,Karnataka,560038,12.9863826,77.6452676,09379901574,,,SaturdayOpen 24 hoursSundayOpen 24 hoursMondayOpen 24 hoursTuesdayOpen 24 hoursWednesdayOpen 24 hoursThursdayOpen 24 hoursFridayOpen 24 hoursSuggest new hours,,3.0,2,,,Operational,"https://www.google.com/maps/place/SRI+RAM+AUTO+GARAGE+JAYARAM.T/@12.9863826,77.6452676,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae17ffe9428649:0xdf5e2de37a686e62!8m2!3d12.9863826!4d77.6452676!16s%2Fg%2F11rj4_1hxt?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:32:04.097420
Kolimi Motors,Auto bodywork mechanic,"14/1 Thamarai Kannan Road Kolimi, Siddanna Garden, Ulsoor, Bengaluru, Karnataka 560008",Bangalore,Karnataka,560008,12.9804996,77.6289859,08792746927,,,Saturday9:30 am–6:30 pmSundayClosedMonday9:30 am–6:30 pmTuesday9:30 am–6:30 pmWednesday9:30 am–6:30 pmThursday9:30 am–6:30 pmFriday9:30 am–6:30 pmSuggest new hours,False,4.3,209,,,Operational,"https://www.google.com/maps/place/Kolimi+Motors/@12.9804996,77.6289859,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae16978f32fd8f:0xcdc13632264ecccc!8m2!3d12.9804996!4d77.6289859!16s%2Fg%2F1tdzpkvw?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:32:11.725059
River Service Indiranagar,Scooter repair shop,"Ground Floor, Municipal No 58 and 58, 1, Shirdi Sai Baba Mandir Rd, next to Top In Town Super Market, Halasuru, Cambridge Layout, Bengaluru, Karnataka 560008",Bangalore,Karnataka,560008,12.9704768,77.6333089,09240217102,https://www.rideriver.com/,,Saturday9 am–6 pmSundayClosedMonday9 am–6 pmTuesday9 am–6 pmWednesday9 am–6 pmThursday9 am–6 pmFriday9 am–6 pmSuggest new hours,False,4.8,446,,,Operational,"https://www.google.com/maps/place/River+Service+Indiranagar/@12.9704768,77.6333089,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae170037958eed:0x61c7834d6d19e675!8m2!3d12.9704768!4d77.6333089!16s%2Fg%2F11wmffvtrg?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:32:18.094351
Uma Auto Works,Auto body shop,"9, 7th Cross Rd, Domlur I Stage, 1st Stage, Domlur, Bengaluru, Karnataka 560071",Bangalore,Karnataka,560071,12.9574481,77.6394327,,,,Saturday9 am–6 pmSundayClosedMonday9 am–6 pmTuesday9 am–6 pmWednesday9 am–6 pmThursday9 am–6 pmFriday9 am–6 pmSuggest new hours,False,4.1,23,,,Operational,"https://www.google.com/maps/place/Uma+Auto+Works/@12.9574481,77.6394327,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15e0964d0005:0x7650dc67458f272a!8m2!3d12.9574481!4d77.6394327!16s%2Fg%2F1ptw_zw9w?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:32:34.006502
KTM Service Indiranagar,Two Wheeler Repair Shop,"45, 17th A Main Rd, HAL 2nd Stage, Indiranagar, Bengaluru, Karnataka 560008",Bangalore,Karnataka,560008,12.9631467,77.6420841,,,,Saturday9 am–6 pmSundayClosedMonday9 am–6 pmTuesday9 am–6 pmWednesday9 am–6 pmThursday9 am–6 pmFriday9 am–6 pmSuggest new hours,False,3.3,244,,,Operational,"https://www.google.com/maps/place/KTM+Service+Indiranagar/@12.9631467,77.6420841,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15af1f28add1:0xc2bba5bc2c00dc69!8m2!3d12.9631467!4d77.6420841!16s%2Fg%2F11jr5s1n9h?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:32:43.217893
GaragePlug,Software company,"4th Floor, 338/73, BTS Layout Main Rd, BTS Layout, Arekere, Bengaluru, Karnataka 560076",Bangalore,Karnataka,560076,12.8870251,77.610364,,http://www.garageplug.com/,,SaturdayClosedSundayClosedMondayOpen 24 hoursTuesdayOpen 24 hoursWednesdayOpen 24 hoursThursdayOpen 24 hoursFridayOpen 24 hoursSuggest new hours,False,4.9,98,,,Operational,"https://www.google.com/maps/place/GaragePlug/@12.8870251,77.610364,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae16a339e4c72d:0x547ab0b5b805daa!8m2!3d12.8870251!4d77.610364!16s%2Fg%2F11f_zzndbx?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:32:50.709200
Mani Sales and Service,Two Wheeler Repair Shop,"No.6, 18th 'A' Cross,Between metro pillar 96 and 97, Chinmaya Mission Hospital Rd, Halasuru, laksmipuram, Bengaluru, Karnataka 560008",Bangalore,Karnataka,560008,12.9787528,77.6314488,09845894199,,,Saturday9:30 am–6:30 pmSundayClosedMonday9:30 am–6:30 pmTuesday9:30 am–6:30 pmWednesday9:30 am–6:30 pmThursday9:30 am–6:30 pmFriday9:30 am–6:30 pmSuggest new hours,False,4.7,907,,,Operational,"https://www.google.com/maps/place/Mani+Sales+and+Service/@12.9787528,77.6314488,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae16a29708cf99:0x28fdbe4bca06d48f!8m2!3d12.9787528!4d77.6314488!16s%2Fg%2F1td1sw_0?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:32:58.318313
MyTVS 2 Wheeler service,Two Wheeler Repair Shop,"22, 8th Cross Rd, Binnamangala, Hoysala Nagar, Indiranagar, Bengaluru, Karnataka 560038",Bangalore,Karnataka,560038,12.9820995,77.6393967,,https://mytvs.in/,,Saturday9:30 am–6:30 pmSunday9:30 am–6:30 pmMonday9:30 am–6:30 pmTuesday9:30 am–6:30 pmWednesday9:30 am–6:30 pmThursday9:30 am–6:30 pmFriday9:30 am–6:30 pmSuggest new hours,,2.5,62,,,Operational,"https://www.google.com/maps/place/MyTVS+2+Wheeler+service/@12.9820995,77.6393967,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae17d8654b3517:0x1bd993ae6285cf44!8m2!3d12.9820995!4d77.6393967!16s%2Fg%2F11lm2hvv0s?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:33:06.187440
Gopi Garage,Auto repair shop,"877, 1st A Cross Rd, Kalyan Nagar, Indira Nagar 1st Stage, Stage 1, Indiranagar, Bengaluru, Karnataka 560038",Bangalore,Karnataka,560038,12.9795547,77.6454911,,,,Saturday8:30 am–7 pmSundayClosedMonday8:30 am–7 pmTuesday8:30 am–7 pmWednesday8:30 am–7 pmThursday8:30 am–7 pmFriday8:30 am–7 pmSuggest new hours,False,3.5,15,,,Operational,"https://www.google.com/maps/place/Gopi+Garage/@12.9795547,77.6454911,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae17b0f649426d:0xf55658fd9f7d2b81!8m2!3d12.9795547!4d77.6454911!16s%2Fg%2F11j2x8f94x?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:33:15.681874
Maruti Suzuki Service (Bimal Auto Agency),Auto repair shop,"6th Cross, 6th Cross, HAL Old Airport Rd, opposite IOC Petrol Bunk, HAL 2nd Stage, Post, Kodihalli, Bengaluru, Karnataka 560008",Bangalore,Karnataka,560008,12.9631938,77.6461898,08071648316,https://www.arenaofwhitefield.com/maruti-suzuki-service,,Saturday8 am–8 pmSunday8 am–8 pmMonday8 am–8 pmTuesday8 am–8 pmWednesday8 am–8 pmThursday8 am–8 pmFriday8 am–8 pmSuggest new hours,,4.4,2008,,,Operational,"https://www.google.com/maps/place/Maruti+Suzuki+Service+(Bimal+Auto+Agency)/@12.9631938,77.6461898,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae14047619441b:0x7945ceb66a868a88!8m2!3d12.9631938!4d77.6461898!16s%2Fg%2F1td0lg4m?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T06:33:22.064249
